Ch1_X	Ch1_Y	Ch1_Z	Ch1_phi	Ch1_theta	Ch1_RMS	Ch1_Extra	Ch2_X	Ch2_Y	Ch2_Z	Ch2_phi	Ch2_theta	Ch2_RMS	Ch2_Extra	Ch3_X	Ch3_Y	Ch3_Z	Ch3_phi	Ch3_theta	Ch3_RMS	Ch3_Extra	Ch4_X	Ch4_Y	Ch4_Z	Ch4_phi	Ch4_theta	Ch4_RMS	Ch4_Extra	Ch5_X	Ch5_Y	Ch5_Z	Ch5_phi	Ch5_theta	Ch5_RMS	Ch5_Extra	Ch6_X	Ch6_Y	Ch6_Z	Ch6_phi	Ch6_theta	Ch6_RMS	Ch6_Extra	Ch7_X	Ch7_Y	Ch7_Z	Ch7_phi	Ch7_theta	Ch7_RMS	Ch7_Extra	Ch8_X	Ch8_Y	Ch8_Z	Ch8_phi	Ch8_theta	Ch8_RMS	Ch8_Extra	Ch9_X	Ch9_Y	Ch9_Z	Ch9_phi	Ch9_theta	Ch9_RMS	Ch9_Extra	Ch10_X	Ch10_Y	Ch10_Z	Ch10_phi	Ch10_theta	Ch10_RMS	Ch10_Extra	Ch11_X	Ch11_Y	Ch11_Z	Ch11_phi	Ch11_theta	Ch11_RMS	Ch11_Extra	Ch12_X	Ch12_Y	Ch12_Z	Ch12_phi	Ch12_theta	Ch12_RMS	Ch12_Extra
79.92	28.31	-9.88	86.97	0.53	7.76	0.00	-48.96	87.13	-39.97	131.12	47.67	7.09	0.00	-30.45	-46.08	-41.08	44.77	-64.64	5.99	0.00	40.15	23.96	-55.17	132.58	25.83	0.67	0.00	57.44	27.69	-53.99	113.13	7.25	7.21	0.00	72.17	26.48	-69.52	51.58	30.84	1.42	0.00	80.50	27.67	-83.31	-88.90	-4.04	1.50	0.00	83.80	27.18	-94.27	77.69	2.72	0.68	0.00	97.60	28.14	-58.16	103.28	12.69	7.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
79.92	28.31	-9.88	86.98	0.53	8.68	0.00	-48.96	87.13	-39.97	131.12	47.67	7.72	0.00	-30.45	-46.08	-41.07	44.77	-64.63	5.44	0.00	40.15	23.89	-55.24	132.99	25.74	0.61	0.00	57.44	27.78	-54.15	113.08	7.31	6.11	0.00	72.06	26.46	-69.55	51.24	30.98	1.23	0.00	80.58	27.68	-83.27	-88.90	-4.00	1.54	0.00	83.75	27.18	-94.29	77.69	2.69	2.07	0.00	97.62	28.14	-58.18	103.19	12.74	8.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
79.91	28.31	-9.88	86.98	0.53	7.43	0.00	-48.95	87.12	-39.97	131.12	47.67	6.79	0.00	-30.45	-46.08	-41.07	44.78	-64.63	5.51	0.00	40.20	23.86	-55.39	133.36	25.64	0.56	0.00	57.45	27.85	-54.27	113.06	7.37	6.47	0.00	71.98	26.43	-69.59	50.97	31.15	2.14	0.00	80.62	27.68	-83.24	-88.90	-3.96	1.34	0.00	83.69	27.15	-94.29	77.68	2.62	1.10	0.00	97.64	28.13	-58.18	103.11	12.79	7.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
79.91	28.31	-9.89	86.99	0.53	6.81	0.00	-48.95	87.12	-39.97	131.12	47.68	7.11	0.00	-30.45	-46.07	-41.07	44.79	-64.63	5.73	0.00	40.20	23.89	-55.56	133.70	25.57	1.89	0.00	57.42	27.83	-54.21	113.02	7.39	6.11	0.00	71.91	26.42	-69.61	50.73	31.35	1.85	0.00	80.58	27.65	-83.22	-88.90	-3.95	1.50	0.00	83.69	27.10	-94.26	77.66	2.55	1.31	0.00	97.63	28.12	-58.18	103.04	12.85	7.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
79.91	28.30	-9.89	86.99	0.53	7.00	0.00	-48.95	87.11	-39.97	131.12	47.68	6.95	0.00	-30.45	-46.07	-41.07	44.80	-64.63	6.70	0.00	40.15	23.93	-55.70	134.01	25.51	1.05	0.00	57.35	27.76	-54.09	113.00	7.39	5.38	0.00	71.81	26.38	-69.63	50.50	31.55	1.04	0.00	80.49	27.62	-83.24	-88.89	-3.96	2.02	0.00	83.71	27.06	-94.24	77.66	2.50	1.37	0.00	97.61	28.12	-58.22	102.96	12.94	7.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
79.91	28.30	-9.89	86.99	0.53	7.42	0.00	-48.94	87.11	-39.98	131.12	47.68	6.59	0.00	-30.45	-46.06	-41.06	44.82	-64.62	5.52	0.00	40.10	23.95	-55.82	134.30	25.42	0.22	0.00	57.29	27.76	-54.11	113.03	7.40	5.47	0.00	71.66	26.30	-69.65	50.26	31.74	1.95	0.00	80.46	27.62	-83.26	-88.90	-3.96	1.78	0.00	83.70	27.07	-94.27	77.70	2.46	1.51	0.00	97.63	28.14	-58.32	102.89	13.03	7.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
79.91	28.30	-9.89	87.00	0.53	7.26	0.00	-48.94	87.10	-39.98	131.12	47.68	7.07	0.00	-30.44	-46.06	-41.06	44.83	-64.62	5.61	0.00	40.09	23.93	-55.93	134.56	25.30	0.68	0.00	57.25	27.82	-54.24	113.10	7.43	5.40	0.00	71.56	26.23	-69.67	50.03	31.95	2.02	0.00	80.48	27.65	-83.26	-88.91	-3.96	1.38	0.00	83.68	27.12	-94.31	77.75	2.39	1.11	0.00	97.70	28.16	-58.43	102.82	13.09	6.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
79.91	28.30	-9.89	87.00	0.53	6.23	0.00	-48.94	87.10	-39.98	131.11	47.69	6.98	0.00	-30.44	-46.06	-41.06	44.85	-64.62	6.55	0.00	40.08	23.91	-56.03	134.80	25.14	1.21	0.00	57.20	27.87	-54.31	113.17	7.45	5.95	0.00	71.57	26.22	-69.69	49.83	32.15	1.30	0.00	80.52	27.67	-83.25	-88.92	-3.95	2.04	0.00	83.69	27.17	-94.31	77.81	2.31	0.43	0.00	97.75	28.15	-58.49	102.77	13.14	7.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
79.92	28.30	-9.88	87.00	0.53	8.50	0.00	-48.95	87.09	-39.99	131.11	47.69	7.16	0.00	-30.45	-46.05	-41.06	44.87	-64.63	6.19	0.00	40.04	23.88	-56.08	135.03	24.97	0.46	0.00	57.12	27.84	-54.21	113.21	7.46	6.38	0.00	71.62	26.25	-69.71	49.66	32.27	1.92	0.00	80.51	27.66	-83.24	-88.92	-3.95	1.97	0.00	83.71	27.18	-94.27	77.87	2.25	1.78	0.00	97.73	28.12	-58.46	102.73	13.19	7.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
79.92	28.31	-9.88	87.00	0.52	6.96	0.00	-48.95	87.09	-39.99	131.10	47.69	8.18	0.00	-30.45	-46.05	-41.06	44.89	-64.63	5.46	0.00	39.99	23.86	-56.11	135.29	24.83	1.46	0.00	57.07	27.78	-54.11	113.24	7.47	6.95	0.00	71.59	26.25	-69.72	49.50	32.24	1.40	0.00	80.48	27.62	-83.26	-88.91	-3.94	0.57	0.00	83.72	27.15	-94.24	77.94	2.25	0.87	0.00	97.67	28.08	-58.41	102.68	13.25	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
79.94	28.31	-9.87	87.01	0.51	7.61	0.00	-48.95	87.08	-40.00	131.10	47.70	6.79	0.00	-30.45	-46.05	-41.06	44.91	-64.63	5.24	0.00	39.96	23.84	-56.18	135.56	24.73	1.06	0.00	57.09	27.78	-54.21	113.28	7.50	6.42	0.00	71.46	26.19	-69.72	49.34	32.07	1.28	0.00	80.47	27.61	-83.30	-88.91	-3.93	1.59	0.00	83.72	27.15	-94.24	78.01	2.28	1.58	0.00	97.64	28.08	-58.44	102.60	13.29	7.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
79.95	28.31	-9.86	87.01	0.51	7.81	0.00	-48.96	87.08	-40.00	131.09	47.70	7.45	0.00	-30.45	-46.05	-41.06	44.93	-64.64	5.81	0.00	39.96	23.85	-56.28	135.82	24.68	0.75	0.00	57.12	27.86	-54.45	113.31	7.51	6.34	0.00	71.37	26.13	-69.70	49.15	31.85	1.67	0.00	80.48	27.63	-83.31	-88.92	-3.94	1.75	0.00	83.74	27.18	-94.26	78.07	2.27	0.31	0.00	97.66	28.11	-58.55	102.50	13.32	7.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
79.96	28.31	-9.85	87.01	0.49	7.21	0.00	-48.97	87.08	-40.00	131.09	47.70	7.12	0.00	-30.46	-46.05	-41.06	44.95	-64.64	6.22	0.00	39.96	23.88	-56.37	136.05	24.64	0.35	0.00	57.11	27.96	-54.60	113.34	7.52	6.47	0.00	71.41	26.15	-69.68	48.89	31.67	1.78	0.00	80.48	27.62	-83.30	-88.94	-3.97	1.95	0.00	83.76	27.20	-94.26	78.09	2.19	0.59	0.00	97.65	28.13	-58.65	102.40	13.34	7.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
79.98	28.31	-9.84	87.01	0.48	7.08	0.00	-48.98	87.07	-40.01	131.08	47.71	7.54	0.00	-30.46	-46.05	-41.06	44.98	-64.65	5.67	0.00	39.92	23.90	-56.40	136.27	24.55	1.57	0.00	57.02	27.99	-54.55	113.37	7.55	6.09	0.00	71.50	26.19	-69.67	48.57	31.55	1.70	0.00	80.45	27.59	-83.29	-88.95	-3.99	1.27	0.00	83.75	27.15	-94.25	78.09	2.05	1.10	0.00	97.56	28.11	-58.68	102.29	13.36	7.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.00	28.32	-9.83	87.01	0.47	7.76	0.00	-48.99	87.07	-40.01	131.08	47.71	7.26	0.00	-30.46	-46.05	-41.06	45.00	-64.65	4.82	0.00	39.87	23.90	-56.42	136.49	24.40	0.66	0.00	56.91	27.96	-54.41	113.43	7.62	5.93	0.00	71.47	26.16	-69.67	48.27	31.42	3.09	0.00	80.43	27.54	-83.30	-88.94	-3.99	1.12	0.00	83.72	27.07	-94.22	78.07	1.93	1.00	0.00	97.47	28.06	-58.65	102.19	13.41	7.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.02	28.32	-9.81	87.02	0.45	7.79	0.00	-49.01	87.07	-40.02	131.07	47.72	6.61	0.00	-30.47	-46.06	-41.07	45.02	-64.66	5.75	0.00	39.84	23.89	-56.48	136.73	24.21	0.66	0.00	56.84	27.92	-54.35	113.54	7.74	5.79	0.00	71.30	26.04	-69.67	48.06	31.24	2.02	0.00	80.43	27.51	-83.33	-88.93	-3.97	1.21	0.00	83.71	27.03	-94.20	78.05	1.84	1.28	0.00	97.44	28.02	-58.63	102.07	13.48	8.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.04	28.32	-9.80	87.02	0.44	9.10	0.00	-49.02	87.07	-40.02	131.06	47.72	6.08	0.00	-30.47	-46.06	-41.07	45.05	-64.67	6.68	0.00	39.85	23.87	-56.60	136.97	24.03	0.10	0.00	56.79	27.92	-54.39	113.66	7.88	5.97	0.00	71.13	25.96	-69.69	47.97	31.00	1.79	0.00	80.44	27.52	-83.36	-88.93	-3.93	1.35	0.00	83.75	27.08	-94.20	78.05	1.76	0.42	0.00	97.47	28.01	-58.66	101.93	13.56	7.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.06	28.32	-9.79	87.02	0.42	6.85	0.00	-49.03	87.06	-40.03	131.06	47.73	7.44	0.00	-30.48	-46.06	-41.07	45.07	-64.67	5.74	0.00	39.87	23.87	-56.72	137.20	23.88	0.28	0.00	56.71	27.97	-54.44	113.76	7.98	5.43	0.00	71.07	25.99	-69.72	47.92	30.72	1.96	0.00	80.45	27.54	-83.37	-88.95	-3.92	1.23	0.00	83.78	27.15	-94.24	78.07	1.70	1.04	0.00	97.48	28.00	-58.72	101.77	13.66	7.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.08	28.32	-9.77	87.03	0.40	7.06	0.00	-49.04	87.06	-40.03	131.05	47.73	7.33	0.00	-30.48	-46.06	-41.07	45.09	-64.68	5.90	0.00	39.85	23.86	-56.77	137.40	23.75	0.28	0.00	56.61	28.03	-54.44	113.82	8.04	5.21	0.00	71.10	26.08	-69.75	47.85	30.45	2.74	0.00	80.45	27.54	-83.37	-88.96	-3.91	1.63	0.00	83.75	27.15	-94.28	78.10	1.69	0.90	0.00	97.46	27.99	-58.81	101.61	13.76	8.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.10	28.33	-9.76	87.04	0.39	7.78	0.00	-49.05	87.06	-40.04	131.04	47.74	5.79	0.00	-30.48	-46.06	-41.07	45.11	-64.69	4.96	0.00	39.79	23.87	-56.76	137.56	23.59	0.82	0.00	56.51	28.04	-54.40	113.86	8.07	4.93	0.00	71.10	26.12	-69.75	47.76	30.22	2.80	0.00	80.44	27.53	-83.39	-88.96	-3.92	1.57	0.00	83.68	27.10	-94.31	78.13	1.71	1.08	0.00	97.46	27.99	-58.91	101.47	13.85	6.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.11	28.33	-9.75	87.04	0.38	7.25	0.00	-49.06	87.06	-40.04	131.04	47.74	6.97	0.00	-30.49	-46.06	-41.07	45.13	-64.69	6.33	0.00	39.71	23.88	-56.77	137.67	23.41	0.41	0.00	56.45	28.00	-54.33	113.88	8.05	5.39	0.00	71.03	26.07	-69.74	47.69	30.03	2.71	0.00	80.44	27.51	-83.41	-88.96	-3.93	1.60	0.00	83.67	27.08	-94.31	78.14	1.72	0.50	0.00	97.53	28.01	-59.02	101.34	13.90	7.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.12	28.33	-9.74	87.05	0.36	7.15	0.00	-49.06	87.05	-40.04	131.03	47.75	6.17	0.00	-30.49	-46.05	-41.07	45.15	-64.70	5.49	0.00	39.68	23.90	-56.83	137.72	23.22	0.76	0.00	56.42	27.97	-54.28	113.86	7.98	5.89	0.00	70.93	25.99	-69.72	47.61	29.92	3.12	0.00	80.42	27.51	-83.43	-88.97	-3.95	1.63	0.00	83.71	27.10	-94.28	78.13	1.68	0.61	0.00	97.61	28.03	-59.09	101.22	13.94	7.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.13	28.33	-9.74	87.06	0.36	7.65	0.00	-49.06	87.04	-40.05	131.02	47.76	7.05	0.00	-30.49	-46.05	-41.07	45.17	-64.70	5.74	0.00	39.66	23.92	-56.90	137.73	23.06	0.17	0.00	56.41	27.98	-54.27	113.83	7.88	5.68	0.00	70.87	25.97	-69.74	47.47	29.92	2.27	0.00	80.39	27.50	-83.41	-88.98	-3.96	1.21	0.00	83.75	27.13	-94.27	78.11	1.63	0.59	0.00	97.60	28.03	-59.12	101.11	13.97	6.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.14	28.33	-9.73	87.06	0.35	7.06	0.00	-49.06	87.04	-40.05	131.01	47.76	7.68	0.00	-30.49	-46.05	-41.07	45.19	-64.71	6.11	0.00	39.63	23.94	-56.92	137.75	22.95	0.16	0.00	56.42	28.03	-54.33	113.84	7.77	5.90	0.00	70.87	26.02	-69.76	47.19	30.00	2.51	0.00	80.38	27.51	-83.40	-88.99	-3.95	1.64	0.00	83.74	27.12	-94.27	78.09	1.62	1.44	0.00	97.53	28.01	-59.13	101.03	14.03	8.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.14	28.34	-9.73	87.07	0.34	7.55	0.00	-49.06	87.03	-40.06	131.01	47.77	7.85	0.00	-30.49	-46.05	-41.07	45.21	-64.71	6.82	0.00	39.57	23.95	-56.89	137.80	22.87	0.12	0.00	56.41	28.07	-54.43	113.88	7.68	6.20	0.00	70.90	26.06	-69.76	46.81	30.13	2.72	0.00	80.39	27.54	-83.40	-88.99	-3.93	1.37	0.00	83.71	27.09	-94.28	78.08	1.64	0.52	0.00	97.46	27.99	-59.15	100.97	14.08	7.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.14	28.34	-9.72	87.08	0.34	7.59	0.00	-49.06	87.02	-40.06	131.00	47.77	6.80	0.00	-30.49	-46.04	-41.07	45.23	-64.71	5.55	0.00	39.50	23.97	-56.88	137.88	22.80	0.04	0.00	56.38	28.06	-54.48	113.95	7.62	6.01	0.00	70.90	26.04	-69.74	46.43	30.25	2.42	0.00	80.41	27.57	-83.41	-88.98	-3.92	1.53	0.00	83.74	27.07	-94.26	78.06	1.68	0.49	0.00	97.43	27.98	-59.15	100.92	14.11	7.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.15	28.34	-9.72	87.09	0.34	8.49	0.00	-49.06	87.02	-40.07	130.99	47.78	7.37	0.00	-30.50	-46.04	-41.07	45.25	-64.72	6.26	0.00	39.48	23.97	-56.93	137.96	22.71	0.42	0.00	56.34	28.05	-54.47	114.01	7.59	5.62	0.00	70.85	25.99	-69.73	46.15	30.34	2.99	0.00	80.43	27.58	-83.40	-88.98	-3.92	1.79	0.00	83.80	27.08	-94.23	78.02	1.69	1.22	0.00	97.42	27.97	-59.12	100.83	14.13	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.15	28.34	-9.72	87.10	0.34	7.89	0.00	-49.05	87.01	-40.07	130.99	47.79	6.73	0.00	-30.50	-46.04	-41.07	45.27	-64.72	6.36	0.00	39.50	23.97	-57.04	138.05	22.61	0.12	0.00	56.30	28.08	-54.45	114.05	7.56	5.62	0.00	70.77	25.95	-69.76	45.98	30.38	2.67	0.00	80.47	27.56	-83.37	-88.98	-3.93	0.79	0.00	83.81	27.07	-94.23	77.98	1.69	1.29	0.00	97.42	27.96	-59.11	100.71	14.17	6.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.15	28.35	-9.71	87.11	0.34	8.54	0.00	-49.05	87.00	-40.08	130.98	47.80	7.29	0.00	-30.50	-46.04	-41.07	45.29	-64.72	5.99	0.00	39.52	23.99	-57.15	138.15	22.51	0.04	0.00	56.31	28.14	-54.47	114.09	7.52	5.78	0.00	70.73	25.94	-69.80	45.89	30.37	3.10	0.00	80.50	27.53	-83.36	-88.97	-3.93	1.45	0.00	83.77	27.03	-94.25	77.95	1.70	0.94	0.00	97.44	27.94	-59.17	100.59	14.26	8.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.16	28.35	-9.71	87.11	0.34	5.91	0.00	-49.05	86.99	-40.08	130.97	47.80	6.95	0.00	-30.50	-46.03	-41.07	45.31	-64.72	6.73	0.00	39.52	24.02	-57.23	138.25	22.44	0.20	0.00	56.34	28.15	-54.51	114.14	7.48	5.98	0.00	70.78	25.97	-69.81	45.86	30.34	2.76	0.00	80.49	27.52	-83.39	-88.96	-3.94	0.70	0.00	83.75	26.99	-94.27	77.90	1.72	1.14	0.00	97.47	27.95	-59.30	100.48	14.37	7.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.16	28.35	-9.71	87.12	0.34	7.04	0.00	-49.05	86.99	-40.09	130.97	47.81	7.06	0.00	-30.50	-46.03	-41.07	45.33	-64.72	6.03	0.00	39.49	24.05	-57.29	138.33	22.39	1.32	0.00	56.35	28.12	-54.53	114.21	7.44	7.15	0.00	70.86	25.99	-69.79	45.92	30.34	2.92	0.00	80.43	27.54	-83.44	-88.96	-3.96	0.89	0.00	83.78	26.95	-94.25	77.84	1.74	0.84	0.00	97.50	27.95	-59.39	100.38	14.44	7.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.17	28.36	-9.70	87.13	0.34	7.42	0.00	-49.05	86.98	-40.09	130.96	47.82	6.87	0.00	-30.50	-46.03	-41.07	45.35	-64.73	5.51	0.00	39.48	24.05	-57.36	138.40	22.35	0.67	0.00	56.33	28.12	-54.57	114.28	7.40	5.89	0.00	70.93	26.00	-69.78	46.12	30.37	2.28	0.00	80.37	27.55	-83.46	-88.97	-3.98	2.22	0.00	83.82	26.94	-94.22	77.77	1.74	1.46	0.00	97.49	27.94	-59.38	100.28	14.48	8.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.18	28.36	-9.70	87.14	0.33	7.07	0.00	-49.06	86.98	-40.10	130.95	47.82	8.06	0.00	-30.51	-46.03	-41.07	45.37	-64.73	5.20	0.00	39.50	24.04	-57.44	138.44	22.32	0.09	0.00	56.31	28.18	-54.64	114.33	7.38	5.82	0.00	70.95	25.99	-69.78	46.44	30.36	3.04	0.00	80.35	27.55	-83.46	-88.99	-3.99	0.83	0.00	83.78	26.92	-94.25	77.72	1.77	0.20	0.00	97.48	27.91	-59.33	100.17	14.50	7.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.19	28.36	-9.70	87.15	0.33	8.48	0.00	-49.06	86.98	-40.10	130.95	47.83	6.74	0.00	-30.51	-46.03	-41.07	45.39	-64.73	6.24	0.00	39.54	24.02	-57.51	138.48	22.29	0.34	0.00	56.29	28.25	-54.72	114.36	7.39	5.81	0.00	70.96	25.97	-69.75	46.81	30.25	2.32	0.00	80.40	27.54	-83.45	-89.00	-3.98	1.10	0.00	83.70	26.93	-94.34	77.71	1.83	0.86	0.00	97.48	27.90	-59.34	100.09	14.53	7.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.20	28.36	-9.69	87.16	0.33	9.30	0.00	-49.07	86.98	-40.11	130.94	47.84	6.15	0.00	-30.51	-46.03	-41.07	45.40	-64.73	5.99	0.00	39.58	24.01	-57.56	138.52	22.27	0.38	0.00	56.28	28.27	-54.73	114.37	7.41	5.61	0.00	71.02	25.94	-69.68	47.16	30.03	1.78	0.00	80.47	27.54	-83.47	-89.00	-3.97	1.00	0.00	83.67	26.95	-94.42	77.74	1.89	1.36	0.00	97.49	27.91	-59.38	100.03	14.55	7.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.21	28.36	-9.69	87.17	0.32	6.94	0.00	-49.07	86.98	-40.11	130.93	47.84	7.53	0.00	-30.51	-46.04	-41.07	45.42	-64.74	5.87	0.00	39.60	24.01	-57.59	138.55	22.24	0.06	0.00	56.27	28.23	-54.67	114.41	7.42	6.39	0.00	71.09	25.90	-69.60	47.47	29.74	1.65	0.00	80.48	27.54	-83.50	-89.00	-3.97	0.90	0.00	83.72	26.97	-94.43	77.77	1.91	1.29	0.00	97.45	27.92	-59.38	99.98	14.55	7.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.22	28.36	-9.68	87.17	0.32	8.47	0.00	-49.08	86.98	-40.11	130.92	47.84	7.74	0.00	-30.51	-46.04	-41.07	45.43	-64.74	5.83	0.00	39.61	24.01	-57.63	138.57	22.20	0.10	0.00	56.28	28.19	-54.63	114.48	7.40	6.98	0.00	71.15	25.88	-69.55	47.79	29.44	1.81	0.00	80.44	27.54	-83.53	-89.01	-3.97	1.25	0.00	83.76	26.96	-94.41	77.79	1.91	1.44	0.00	97.40	27.91	-59.37	99.94	14.54	7.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
